orderID,orderDate,shipDate,shipMode,segment,custID,storeID,isReturned
ES-2021-1920688,2021-05-31,2021-06-03,Second Class,Corporate,TB-21355,2102,0
ES-2021-1922828,2021-09-29,2021-10-04,Standard Class,Corporate,BM-11575,1667,0
ES-2021-1928209,2021-08-27,2021-09-01,Second Class,Home Office,SU-20665,1675,0
ES-2021-1931437,2021-09-03,2021-09-07,Standard Class,Corporate,BS-11365,1640,0
ES-2021-1931896,2021-12-23,2021-12-28,Standard Class,Corporate,GP-14740,1729,0
ES-2021-1932820,2021-12-19,2021-12-21,Second Class,Consumer,BD-11635,1931,0
ES-2021-1933744,2021-12-18,2021-12-24,Standard Class,Consumer,JL-15235,1773,0
ES-2021-1951445,2021-04-21,2021-04-24,First Class,Consumer,SW-20455,2544,0
ES-2021-1956763,2021-12-29,2022-01-04,Standard Class,Corporate,EB-13840,1654,0
ES-2021-1960568,2021-06-25,2021-06-30,Standard Class,Consumer,MK-18160,2530,0
ES-2021-1963124,2021-09-10,2021-09-15,Second Class,Consumer,RH-19600,2415,0
ES-2021-1969776,2021-09-16,2021-09-21,Second Class,Consumer,DO-13645,1674,0
ES-2021-1972860,2021-06-21,2021-06-26,Standard Class,Consumer,LT-16765,2017,0
ES-2021-1976630,2021-11-21,2021-11-26,Standard Class,Consumer,HM-14980,1856,0
ES-2021-1980416,2021-09-15,2021-09-18,First Class,Home Office,PN-18775,2315,0
ES-2021-1981492,2021-10-31,2021-11-06,Standard Class,Home Office,LC-16960,1917,0
ES-2021-1984595,2021-12-19,2021-12-19,Same Day,Corporate,HE-14800,1959,0
ES-2021-1987504,2021-08-02,2021-08-04,Second Class,Home Office,JK-15640,2415,0
ES-2021-1992981,2021-05-03,2021-05-08,Standard Class,Consumer,CC-12550,1696,0
ES-2021-1995148,2021-01-15,2021-01-20,Standard Class,Home Office,RB-19795,2381,0
ES-2021-2014335,2021-08-26,2021-09-02,Standard Class,Consumer,JL-15235,1654,0
ES-2021-2015796,2021-05-01,2021-05-03,Second Class,Home Office,GH-14410,1808,0
ES-2021-2018081,2021-12-10,2021-12-14,Standard Class,Consumer,WB-21850,2049,0
ES-2021-2018673,2021-11-07,2021-11-11,Standard Class,Corporate,MP-17965,1665,0
ES-2021-2018713,2021-12-08,2021-12-11,Second Class,Consumer,RA-19945,1955,0
ES-2021-2022735,2021-10-13,2021-10-16,Second Class,Corporate,GK-14620,2454,0
ES-2021-2024223,2021-12-18,2021-12-20,First Class,Consumer,AB-10165,2036,0
ES-2021-2033123,2021-08-28,2021-09-01,Second Class,Corporate,KD-16615,2448,0
ES-2021-2034971,2021-08-02,2021-08-03,First Class,Consumer,RA-19945,2507,0
ES-2021-2036598,2021-04-17,2021-04-22,Second Class,Home Office,RM-19675,2011,0
ES-2021-2039034,2021-04-07,2021-04-11,Standard Class,Corporate,JW-15220,2415,0
ES-2021-2039846,2021-09-30,2021-10-04,Standard Class,Corporate,RF-19345,1629,0
ES-2021-2042093,2021-06-13,2021-06-20,Standard Class,Corporate,FH-14275,1633,0
ES-2021-2042578,2021-06-25,2021-06-29,Standard Class,Consumer,CL-11890,1614,1
ES-2021-2045351,2021-05-22,2021-05-28,Standard Class,Consumer,AI-10855,2120,0
ES-2021-2057259,2021-08-02,2021-08-05,First Class,Consumer,PB-19150,2475,0
ES-2021-2067525,2021-01-28,2021-02-04,Standard Class,Consumer,IG-15085,2228,0
ES-2021-2082412,2021-04-11,2021-04-16,Standard Class,Corporate,CS-12250,1824,0
ES-2021-2083963,2021-06-04,2021-06-07,Second Class,Consumer,FP-14320,2112,0
ES-2021-2095035,2021-05-10,2021-05-15,Second Class,Consumer,LB-16735,2058,0
ES-2021-2097725,2021-03-04,2021-03-09,Standard Class,Consumer,MK-18160,1959,0
ES-2021-2105640,2021-09-04,2021-09-06,First Class,Corporate,CV-12805,1639,0
ES-2021-2106732,2021-12-12,2021-12-12,Same Day,Consumer,GH-14425,1959,0
ES-2021-2107262,2021-11-10,2021-11-15,Standard Class,Consumer,CA-12265,1794,0
ES-2021-2114988,2021-05-08,2021-05-10,Second Class,Corporate,ND-18460,1628,0
ES-2021-2116393,2021-06-20,2021-06-23,Second Class,Consumer,CL-12565,1628,0
ES-2021-2120735,2021-06-04,2021-06-04,Same Day,Consumer,TM-21010,1854,0
ES-2021-2122175,2021-09-21,2021-09-25,Standard Class,Home Office,CL-12700,2050,0
ES-2021-2128184,2021-08-15,2021-08-19,Standard Class,Consumer,KA-16525,1970,0
ES-2021-2139416,2021-11-21,2021-11-22,First Class,Home Office,CL-12700,1611,0
ES-2021-2151781,2021-10-14,2021-10-18,Standard Class,Corporate,KH-16630,2545,0
ES-2021-2156896,2021-08-07,2021-08-13,Standard Class,Consumer,EP-13915,1629,0
ES-2021-2172414,2021-08-07,2021-08-10,First Class,Consumer,PT-19090,1853,0
ES-2021-2175949,2021-10-13,2021-10-20,Standard Class,Consumer,MS-17710,2269,0
ES-2021-2178876,2021-06-09,2021-06-15,Standard Class,Corporate,BV-11245,1706,0
ES-2021-2179863,2021-02-14,2021-02-16,First Class,Consumer,MB-18085,1955,0
ES-2021-2189069,2021-06-30,2021-06-30,Same Day,Home Office,DW-13480,1893,0
ES-2021-2192694,2021-06-22,2021-06-24,First Class,Corporate,JS-15685,1778,0
ES-2021-2194172,2021-10-21,2021-10-27,Standard Class,Home Office,SU-20665,2393,0
ES-2021-2199059,2021-05-08,2021-05-12,Standard Class,Corporate,GG-14650,2442,0
ES-2021-2200615,2021-08-12,2021-08-16,Standard Class,Corporate,JS-15595,1987,0
ES-2021-2210580,2021-06-22,2021-06-29,Standard Class,Home Office,RB-19795,1665,0
ES-2021-2214786,2021-01-03,2021-01-07,Standard Class,Consumer,RC-19825,1762,0
ES-2021-2221182,2021-11-20,2021-11-23,First Class,Corporate,SV-20815,1624,0
ES-2021-2226967,2021-12-26,2022-01-01,Standard Class,Consumer,CL-12565,2197,0
ES-2021-2228032,2021-08-28,2021-09-01,Second Class,Consumer,MC-17275,2370,1
ES-2021-2233840,2021-05-27,2021-06-01,Standard Class,Corporate,DR-12880,2050,0
ES-2021-2243017,2021-01-30,2021-02-05,Standard Class,Consumer,LR-16915,1611,0
ES-2021-2265679,2021-05-29,2021-06-02,Standard Class,Consumer,KA-16525,2227,0
ES-2021-2271414,2021-12-19,2021-12-23,Standard Class,Corporate,AS-10225,2101,0
ES-2021-2275791,2021-12-15,2021-12-19,Standard Class,Consumer,MV-17485,2095,0
ES-2021-2280822,2021-02-28,2021-03-02,Second Class,Corporate,RP-19855,1982,1
ES-2021-2282871,2021-01-17,2021-01-23,Standard Class,Corporate,JG-15805,1699,0
ES-2021-2283801,2021-01-01,2021-01-05,Second Class,Corporate,GP-14740,2541,0
ES-2021-2286229,2021-12-15,2021-12-21,Standard Class,Consumer,BG-11740,1872,0
ES-2021-2286435,2021-01-09,2021-01-09,Same Day,Consumer,BG-11740,2220,0
ES-2021-2296898,2021-12-03,2021-12-05,Second Class,Consumer,SJ-20215,2278,0
ES-2021-2298874,2021-11-20,2021-11-24,Standard Class,Home Office,BC-11125,1935,0
ES-2021-2299862,2021-09-29,2021-10-06,Standard Class,Corporate,KB-16585,1706,1
ES-2021-2301611,2021-03-15,2021-03-21,Standard Class,Corporate,DK-12835,2340,0
ES-2021-2310341,2021-02-25,2021-03-03,Standard Class,Consumer,GZ-14470,2197,0
ES-2021-2318279,2021-05-28,2021-05-30,Second Class,Consumer,DK-13090,1675,0
ES-2021-2320221,2021-04-26,2021-04-30,Standard Class,Consumer,JM-15865,1675,0
ES-2021-2323716,2021-04-28,2021-05-03,Standard Class,Consumer,SE-20110,1902,0
ES-2021-2331802,2021-05-14,2021-05-16,Second Class,Consumer,SM-20005,1654,0
ES-2021-2332714,2021-06-20,2021-06-22,Second Class,Consumer,JK-16090,1647,0
ES-2021-2332746,2021-09-18,2021-09-22,Standard Class,Consumer,SC-20800,1706,0
ES-2021-2349858,2021-02-01,2021-02-06,Standard Class,Consumer,LS-17245,2019,0
ES-2021-2353233,2021-05-20,2021-05-25,Standard Class,Consumer,CM-12235,1665,0
ES-2021-2363123,2021-02-22,2021-02-26,Second Class,Consumer,TG-21310,2042,0
ES-2021-2364837,2021-12-25,2021-12-27,First Class,Corporate,CM-11830,2000,0
ES-2021-2366626,2021-01-24,2021-01-26,First Class,Consumer,KL-16645,2156,0
ES-2021-2375662,2021-12-09,2021-12-12,Second Class,Corporate,DJ-13420,1976,0
ES-2021-2379227,2021-08-25,2021-08-28,Second Class,Corporate,JB-15400,1750,0
ES-2021-2385129,2021-12-24,2021-12-28,Standard Class,Consumer,DB-13210,1665,1
ES-2021-2386692,2021-06-15,2021-06-17,Second Class,Consumer,SG-20605,2264,0
ES-2021-2387068,2021-03-03,2021-03-08,Second Class,Consumer,GT-14755,1696,0
ES-2021-2388184,2021-08-12,2021-08-14,Second Class,Consumer,JW-15955,1909,0
ES-2021-2390994,2021-08-29,2021-09-02,Standard Class,Consumer,RL-19615,1604,0
ES-2021-2394101,2021-06-17,2021-06-20,Second Class,Corporate,GP-14740,1952,0
ES-2021-2397033,2021-03-10,2021-03-14,Standard Class,Consumer,MJ-17740,2398,0
ES-2021-2398483,2021-02-27,2021-03-06,Standard Class,Corporate,SC-20230,1885,0
ES-2021-2400163,2021-09-26,2021-10-01,Standard Class,Consumer,JJ-15445,2326,0
ES-2021-2406018,2021-11-27,2021-12-01,Standard Class,Consumer,SE-20110,1630,0
ES-2021-2411166,2021-09-04,2021-09-08,Standard Class,Consumer,BG-11035,1931,1
ES-2021-2413465,2021-11-06,2021-11-09,Second Class,Consumer,MV-17485,1614,0
ES-2021-2416409,2021-11-05,2021-11-09,Second Class,Consumer,DP-13165,1622,0
ES-2021-2418647,2021-10-27,2021-11-03,Standard Class,Home Office,AS-10630,2415,0
ES-2021-2420090,2021-06-13,2021-06-20,Standard Class,Consumer,MJ-17740,1675,0
ES-2021-2421154,2021-12-24,2021-12-24,Same Day,Consumer,GZ-14470,1948,0
ES-2021-2424949,2021-03-19,2021-03-19,Same Day,Consumer,DK-13375,2011,0
ES-2021-2426190,2021-01-14,2021-01-16,Second Class,Consumer,SH-20395,1706,0
ES-2021-2426460,2021-11-18,2021-11-22,Standard Class,Corporate,YC-21895,1867,0
ES-2021-2433620,2021-09-02,2021-09-04,Second Class,Consumer,RA-19945,1739,0
ES-2021-2434348,2021-04-04,2021-04-05,First Class,Corporate,CP-12085,2350,0
ES-2021-2439745,2021-07-28,2021-08-03,Standard Class,Home Office,KF-16285,2087,1
ES-2021-2440513,2021-11-22,2021-11-28,Standard Class,Corporate,MF-18250,1788,0
ES-2021-2441398,2021-10-16,2021-10-20,Standard Class,Home Office,SM-20320,2006,0
ES-2021-2443168,2021-03-20,2021-03-21,First Class,Consumer,SG-20080,1660,0
ES-2021-2445603,2021-08-14,2021-08-18,Standard Class,Consumer,BM-11785,1964,0
ES-2021-2445609,2021-11-25,2021-11-28,Second Class,Corporate,NS-18640,1872,0
ES-2021-2455390,2021-11-05,2021-11-12,Standard Class,Consumer,TP-21130,1777,0
ES-2021-2457136,2021-02-27,2021-03-01,First Class,Corporate,ER-13855,2633,0
ES-2021-2458882,2021-12-04,2021-12-04,Same Day,Home Office,CS-12400,1962,0
ES-2021-2467627,2021-01-14,2021-01-19,Standard Class,Corporate,CA-12310,1892,0
ES-2021-2468091,2021-12-16,2021-12-16,Same Day,Consumer,MC-17845,1763,0
ES-2021-2468556,2021-08-19,2021-08-25,Standard Class,Corporate,NS-18640,1784,0
ES-2021-2478031,2021-01-07,2021-01-11,Standard Class,Home Office,NF-18475,1988,0
ES-2021-2479976,2021-06-24,2021-06-28,Second Class,Consumer,DD-13570,1607,0
ES-2021-2484644,2021-09-18,2021-09-23,Standard Class,Corporate,AR-10345,1636,0
ES-2021-2494639,2021-06-18,2021-06-23,Standard Class,Consumer,LB-16735,1636,0
ES-2021-2495243,2021-09-30,2021-10-04,Standard Class,Consumer,JE-15745,1787,0
ES-2021-2504278,2021-12-10,2021-12-15,Standard Class,Consumer,JL-15130,2433,0
ES-2021-2504689,2021-11-08,2021-11-10,Second Class,Consumer,RW-19690,1787,1
ES-2021-2505511,2021-11-18,2021-11-20,Second Class,Corporate,MZ-17515,2535,0
ES-2021-2509408,2021-09-12,2021-09-13,First Class,Consumer,VG-21790,2079,0
ES-2021-2512437,2021-08-13,2021-08-13,Same Day,Consumer,KC-16540,2003,0
ES-2021-2513617,2021-05-08,2021-05-13,Second Class,Consumer,JF-15415,2562,0
ES-2021-2515763,2021-04-16,2021-04-21,Standard Class,Home Office,GH-14410,1957,0
ES-2021-2518452,2021-09-19,2021-09-22,Second Class,Corporate,FH-14275,1940,0
ES-2021-2522974,2021-08-29,2021-08-30,First Class,Consumer,KW-16570,1862,0
ES-2021-2523142,2021-11-17,2021-11-21,Standard Class,Corporate,CA-11965,1738,0
ES-2021-2524646,2021-12-25,2021-12-29,Standard Class,Corporate,BF-11275,2451,1
ES-2021-2525492,2021-07-28,2021-08-03,Standard Class,Consumer,AM-10705,1946,0
ES-2021-2538638,2021-10-15,2021-10-17,Second Class,Consumer,CS-11860,1636,0
ES-2021-2538935,2021-01-16,2021-01-20,Standard Class,Home Office,TN-21040,2193,0
ES-2021-2542619,2021-08-19,2021-08-25,Standard Class,Consumer,KT-16480,1930,0
ES-2021-2544561,2021-03-21,2021-03-27,Standard Class,Home Office,MG-17890,1908,0
ES-2021-2546078,2021-03-03,2021-03-05,Second Class,Consumer,JH-15430,2344,0
ES-2021-2548169,2021-09-13,2021-09-14,First Class,Home Office,NK-18490,1628,0
ES-2021-2551017,2021-11-20,2021-11-24,Second Class,Consumer,KC-16540,2338,0
ES-2021-2557751,2021-02-28,2021-03-04,Standard Class,Consumer,SP-20920,1613,1
ES-2021-2565448,2021-11-15,2021-11-19,Standard Class,Consumer,LC-17140,2220,0
ES-2021-2567540,2021-06-11,2021-06-16,Standard Class,Corporate,JB-15400,2263,0
ES-2021-2571250,2021-08-12,2021-08-17,Standard Class,Consumer,TC-21295,1957,0
ES-2021-2572542,2021-12-24,2021-12-24,Same Day,Consumer,NF-18385,2073,0
ES-2021-2573330,2021-04-02,2021-04-06,Standard Class,Corporate,JS-15595,1706,0
ES-2021-2574091,2021-11-07,2021-11-10,First Class,Consumer,JC-15385,1822,0
ES-2021-2578018,2021-07-16,2021-07-21,Standard Class,Home Office,BT-11305,2346,0
ES-2021-2591069,2021-10-29,2021-11-02,Standard Class,Consumer,PO-18865,1670,0
ES-2021-2591706,2021-09-22,2021-09-22,Same Day,Consumer,SJ-20215,1636,0
ES-2021-2592303,2021-11-21,2021-11-23,Second Class,Corporate,NS-18640,1628,0
ES-2021-2598901,2021-05-29,2021-05-31,Second Class,Home Office,FG-14260,1779,0
ES-2021-2603261,2021-08-07,2021-08-12,Standard Class,Consumer,TM-21490,1935,0
ES-2021-2606695,2021-12-16,2021-12-21,Standard Class,Consumer,MM-18055,1740,0
ES-2021-2608196,2021-10-07,2021-10-11,Standard Class,Consumer,AI-10855,2364,0
ES-2021-2611605,2021-08-25,2021-08-31,Standard Class,Consumer,KL-16645,2010,0
ES-2021-2623115,2021-02-17,2021-02-22,Standard Class,Home Office,JS-15940,2060,0
ES-2021-2623757,2021-07-05,2021-07-08,First Class,Home Office,GH-14410,1787,0
ES-2021-2624465,2021-04-06,2021-04-10,Standard Class,Consumer,TR-21325,2227,0
ES-2021-2629745,2021-08-04,2021-08-10,Standard Class,Corporate,FM-14215,1628,0
ES-2021-2631855,2021-03-19,2021-03-26,Standard Class,Consumer,TZ-21580,1622,0
ES-2021-2637201,2021-01-14,2021-01-18,Standard Class,Consumer,PO-18865,1944,0
ES-2021-2637929,2021-11-15,2021-11-19,Standard Class,Consumer,DF-13135,1802,0
ES-2021-2638373,2021-08-14,2021-08-20,Standard Class,Consumer,JC-15385,2508,1
ES-2021-2638645,2021-11-10,2021-11-15,Standard Class,Corporate,ON-18715,1703,0
ES-2021-2644181,2021-09-19,2021-09-22,Second Class,Consumer,TB-21055,1662,0
ES-2021-2648154,2021-08-11,2021-08-14,First Class,Home Office,ME-17320,1893,0
ES-2021-2653092,2021-11-17,2021-11-22,Standard Class,Corporate,PC-18745,1665,0
ES-2021-2658079,2021-04-13,2021-04-14,First Class,Corporate,BP-11095,1868,0
ES-2021-2660866,2021-07-30,2021-08-04,Standard Class,Home Office,VP-21730,1741,0
ES-2021-2665002,2021-05-09,2021-05-13,Standard Class,Consumer,TS-21085,2436,0
ES-2021-2667457,2021-08-30,2021-09-05,Standard Class,Consumer,NP-18325,2047,0
ES-2021-2670477,2021-09-25,2021-09-30,Standard Class,Home Office,MP-17470,2177,0
ES-2021-2672618,2021-09-19,2021-09-23,Standard Class,Consumer,PB-19150,1626,0
ES-2021-2673022,2021-10-13,2021-10-17,Standard Class,Consumer,CC-12370,1628,0
ES-2021-2677112,2021-04-10,2021-04-11,First Class,Home Office,DR-12940,1654,0
ES-2021-2677615,2021-07-04,2021-07-04,Same Day,Corporate,GP-14740,1629,0
ES-2021-2683001,2021-09-23,2021-09-25,First Class,Corporate,AR-10825,2425,0
ES-2021-2683298,2021-07-14,2021-07-19,Standard Class,Consumer,TR-21325,2260,0
ES-2021-2688044,2021-12-29,2021-12-29,Same Day,Consumer,AT-10735,1742,0
ES-2021-2689172,2021-06-30,2021-07-04,Standard Class,Consumer,CC-12370,1719,0
ES-2021-2697033,2021-12-18,2021-12-23,Standard Class,Consumer,AA-10315,1633,1
ES-2021-2704192,2021-10-05,2021-10-12,Standard Class,Corporate,PC-18745,1813,0
ES-2021-2707054,2021-09-06,2021-09-11,Standard Class,Corporate,CS-12175,1769,0
ES-2021-2710870,2021-10-19,2021-10-25,Standard Class,Consumer,MH-18025,2020,0
ES-2021-2718788,2021-03-21,2021-03-24,Second Class,Consumer,KA-16525,1764,0
ES-2021-2728343,2021-11-08,2021-11-14,Standard Class,Corporate,MY-17380,2087,0
ES-2021-2731678,2021-06-11,2021-06-15,Second Class,Corporate,MF-17665,1965,1
ES-2021-2735083,2021-09-18,2021-09-22,Second Class,Consumer,RD-19585,2650,0
ES-2021-2739856,2021-02-26,2021-03-03,Standard Class,Consumer,PT-19090,1731,0
ES-2021-2742229,2021-06-09,2021-06-15,Standard Class,Consumer,BD-11320,2358,0
ES-2021-2751060,2021-12-01,2021-12-07,Standard Class,Corporate,SH-20635,1756,0
ES-2021-2756281,2021-09-06,2021-09-10,Standard Class,Consumer,MW-18220,2486,0
ES-2021-2758807,2021-07-29,2021-08-03,Standard Class,Consumer,AC-10660,1614,0
ES-2021-2769035,2021-04-28,2021-05-03,Standard Class,Home Office,MP-18175,2459,1
ES-2021-2774938,2021-01-01,2021-01-03,Second Class,Consumer,FH-14350,1646,0
ES-2021-2783426,2021-11-20,2021-11-25,Standard Class,Corporate,SB-20290,2042,1
ES-2021-2785118,2021-04-14,2021-04-17,Second Class,Consumer,JH-16180,2491,0
ES-2021-2785398,2021-09-19,2021-09-22,First Class,Consumer,AB-10150,1927,0
ES-2021-2785434,2021-12-22,2021-12-25,Second Class,Consumer,LB-16735,2313,0
ES-2021-2785519,2021-12-18,2021-12-24,Standard Class,Corporate,LA-16780,1665,0
ES-2021-2790834,2021-09-16,2021-09-22,Standard Class,Consumer,KD-16270,1788,0
ES-2021-2794530,2021-10-23,2021-10-27,Second Class,Corporate,ER-13855,2154,0
ES-2021-2796185,2021-08-18,2021-08-18,Same Day,Consumer,JH-15910,1986,0
ES-2021-2799179,2021-03-17,2021-03-22,Standard Class,Corporate,HG-14965,1663,0
ES-2021-2804918,2021-08-13,2021-08-19,Standard Class,Home Office,SR-20425,1615,0
ES-2021-2810919,2021-12-02,2021-12-08,Standard Class,Home Office,SC-20680,2218,0
ES-2021-2815584,2021-12-31,2022-01-04,Standard Class,Consumer,ES-14020,1739,0
ES-2021-2818758,2021-06-09,2021-06-09,Same Day,Consumer,MO-17500,1649,0
ES-2021-2823477,2021-12-16,2021-12-16,Same Day,Corporate,MH-17785,1858,0
ES-2021-2826329,2021-08-05,2021-08-09,Second Class,Consumer,PB-19150,2122,0
ES-2021-2829389,2021-02-14,2021-02-17,Second Class,Home Office,SJ-20125,1982,0
ES-2021-2835815,2021-09-02,2021-09-08,Standard Class,Consumer,SW-20275,1624,0
ES-2021-2845977,2021-11-24,2021-11-28,Standard Class,Home Office,KF-16285,1821,0
ES-2021-2846503,2021-08-23,2021-08-26,First Class,Consumer,RB-19435,1903,0
ES-2021-2851130,2021-08-08,2021-08-12,Standard Class,Consumer,RA-19285,1937,1
ES-2021-2860064,2021-12-19,2021-12-20,First Class,Corporate,FH-14365,2433,0
ES-2021-2863403,2021-05-19,2021-05-21,Second Class,Consumer,PR-18880,1633,0
ES-2021-2866560,2021-01-17,2021-01-19,Second Class,Consumer,KD-16270,2083,0
ES-2021-2873001,2021-06-27,2021-06-29,First Class,Corporate,AJ-10795,1775,0
ES-2021-2879883,2021-12-04,2021-12-04,Same Day,Home Office,DR-12940,1705,0
ES-2021-2882418,2021-06-16,2021-06-20,Standard Class,Corporate,AO-10810,2403,0
ES-2021-2883279,2021-06-16,2021-06-16,Same Day,Consumer,MC-17575,1773,0
ES-2021-2888354,2021-11-21,2021-11-27,Standard Class,Corporate,AC-10615,2334,0
ES-2021-2888626,2021-11-21,2021-11-25,Standard Class,Corporate,CM-11815,1775,0
ES-2021-2888762,2021-09-16,2021-09-18,Second Class,Consumer,RH-19555,1967,0
ES-2021-2890715,2021-09-01,2021-09-06,Standard Class,Corporate,KL-16555,1832,0
ES-2021-2896926,2021-03-31,2021-04-02,Second Class,Consumer,NS-18505,1662,0
ES-2021-2899641,2021-03-14,2021-03-16,First Class,Consumer,FO-14305,1989,0
ES-2021-2901069,2021-09-16,2021-09-21,Standard Class,Home Office,BF-11170,2295,1
ES-2021-2901676,2021-09-01,2021-09-05,Standard Class,Consumer,TB-21250,2017,0
ES-2021-2905780,2021-04-19,2021-04-19,Same Day,Consumer,NR-18550,2141,1
ES-2021-2918798,2021-10-08,2021-10-10,Second Class,Consumer,BE-11410,2183,0
ES-2021-2919686,2021-10-08,2021-10-12,Second Class,Consumer,PF-19120,2017,0
ES-2021-2920184,2021-12-01,2021-12-04,First Class,Consumer,JL-15505,1739,0
ES-2021-2933395,2021-09-11,2021-09-16,Standard Class,Corporate,AR-10405,2008,1
ES-2021-2938679,2021-06-18,2021-06-23,Standard Class,Home Office,CH-12070,1683,0
ES-2021-2939767,2021-04-09,2021-04-15,Standard Class,Consumer,CS-11860,1665,0
ES-2021-2943839,2021-06-21,2021-06-23,Second Class,Corporate,BM-11650,1645,0
ES-2021-2947135,2021-11-24,2021-11-27,Second Class,Corporate,AG-10525,1633,0
ES-2021-2949307,2021-09-01,2021-09-03,Second Class,Consumer,AR-10540,2493,0
ES-2021-2951493,2021-10-10,2021-10-14,Standard Class,Corporate,JD-15895,2121,0
ES-2021-2958500,2021-06-26,2021-07-03,Standard Class,Home Office,SN-20710,1807,0
ES-2021-2959093,2021-08-28,2021-09-02,Standard Class,Consumer,CM-11935,2454,0
ES-2021-2963892,2021-10-23,2021-10-28,Standard Class,Home Office,SC-20680,2640,0
ES-2021-2964353,2021-08-21,2021-08-27,Standard Class,Consumer,AH-10210,2046,0
ES-2021-2965756,2021-06-07,2021-06-12,Second Class,Consumer,AJ-10960,1744,0
ES-2021-2967876,2021-08-05,2021-08-07,Second Class,Corporate,DV-13045,1843,0
ES-2021-2968300,2021-04-18,2021-04-20,First Class,Corporate,GR-14560,1722,0
ES-2021-2978156,2021-06-03,2021-06-09,Standard Class,Consumer,DK-13090,1892,0
ES-2021-2979530,2021-06-09,2021-06-14,Standard Class,Home Office,TC-21535,1629,1
ES-2021-2981573,2021-08-28,2021-08-31,Second Class,Corporate,SC-20440,1654,0
ES-2021-2982781,2021-10-18,2021-10-23,Standard Class,Consumer,CM-11935,1636,0
ES-2021-2991554,2021-05-15,2021-05-19,Standard Class,Corporate,JC-16105,2276,0
ES-2021-2992535,2021-09-15,2021-09-21,Standard Class,Corporate,TS-21205,2319,0
ES-2021-2995872,2021-02-10,2021-02-11,First Class,Corporate,AG-10525,2062,0
ES-2021-2997259,2021-11-06,2021-11-09,First Class,Consumer,LP-17080,2489,0
ES-2021-2998043,2021-01-06,2021-01-10,Standard Class,Corporate,BB-11545,1681,0
ES-2021-2999171,2021-11-13,2021-11-15,First Class,Consumer,EJ-14155,2004,0
ES-2021-3004984,2021-11-18,2021-11-20,First Class,Consumer,DW-13540,1628,0
ES-2021-3005382,2021-06-10,2021-06-16,Standard Class,Corporate,MF-18250,1802,0
ES-2021-3014144,2021-04-06,2021-04-08,First Class,Consumer,BS-11755,1743,0
ES-2021-3019536,2021-12-19,2021-12-21,First Class,Home Office,SW-20350,1681,0
